source,type_id,name,x,y,z
actionpointinfo,0x8D97,LevelActionPoint_Sector_m08_m04_913_Action_Noble_Stand,-7831.05,428.58,-3872.08
actionpointinfo,0x8D98,LevelActionPoint_Sector_m08_m04_914_Action_Noble_Stand,-8107.52,451.39,-3851.54
actionpointinfo,0x8D99,LevelActionPoint_Sector_m08_m04_915_Action_Noble_Stand,-8171.72,459.28,-3819.41
actionpointinfo,0x8D9A,LevelActionPoint_Sector_m08_m04_916_Action_Noble_Stand,-7895.36,451.27,-3782.62
actionpointinfo,0x8D9B,LevelActionPoint_Sector_m08_m04_917_Action_Noble_Stand,-7925.34,423.37,-3908.63
actionpointinfo,0x8D9C,LevelActionPoint_Sector_m08_m04_918_Action_Noble_Stand,-8061.81,451.48,-3804.21
actionpointinfo,0x8D9D,LevelActionPoint_Sector_m08_m04_919_Action_Noble_Stand,-8042.48,451.48,-3807.10
actionpointinfo,0x8D9E,LevelActionPoint_Sector_m08_m04_920_Action_Noble_Stand,-8124.43,451.22,-3861.08
actionpointinfo,0x8D9F,LevelActionPoint_Sector_m08_m04_921_Action_Noble_Stand,-7857.30,440.48,-3825.03
actionpointinfo,0x8DA0,LevelActionPoint_Sector_m08_m04_922_Action_Noble_Stand,-7926.42,423.12,-3909.23
actionpointinfo,0x8DA1,LevelActionPoint_Sector_m08_m04_923_Action_Noble_Stand,-8101.93,451.47,-3852.52
actionpointinfo,0x8DA2,LevelActionPoint_Sector_m08_m04_924_Action_Noble_Stand,-8117.73,440.50,-3954.39
actionpointinfo,0x8DA3,LevelActionPoint_Sector_m08_m04_925_Action_Noble_Stand,-8105.12,451.26,-3857.23
actionpointinfo,0x8DA4,LevelActionPoint_Sector_m08_m04_926_Action_Noble_Stand,-8148.60,440.41,-3953.27
actionpointinfo,0x8DA5,LevelActionPoint_Sector_m08_m04_927_Action_Noble_Stand,-8053.34,426.59,-3964.92
actionpointinfo,0x8DA6,LevelActionPoint_Sector_m08_m04_928_Action_Noble_Stand,-8103.97,451.70,-3841.85
actionpointinfo,0x8DA7,LevelActionPoint_Sector_m08_m04_929_Action_Noble_Stand,-8106.22,451.34,-3853.99
actionpointinfo,0x8DA8,LevelActionPoint_Sector_m08_m04_930_Action_Noble_Stand,-8124.29,451.24,-3859.73
actionpointinfo,0x8DA9,LevelActionPoint_Sector_m08_m04_931_Action_Noble_Stand,-8112.07,451.16,-3867.65
actionpointinfo,0x8DAA,LevelActionPoint_Sector_m08_m04_932_Action_Noble_Stand,-7881.90,431.13,-3860.36
actionpointinfo,0x8DAB,LevelActionPoint_Sector_m08_m04_933_Action_Noble_Stand,-8079.95,439.53,-3913.35
actionpointinfo,0x8DAC,LevelActionPoint_Sector_m08_m04_934_Action_Noble_Stand,-8179.92,458.12,-3828.24
actionpointinfo,0x8DAD,LevelActionPoint_Sector_m08_m04_935_Action_Noble_Stand,-8102.29,451.52,-3851.42
actionpointinfo,0x8DAE,LevelActionPoint_Sector_m08_m04_936_Action_Noble_Stand,-8153.91,458.07,-3821.46
actionpointinfo,0x8DAF,LevelActionPoint_Sector_m08_m04_937_Action_Noble_Stand,-8105.31,451.31,-3856.06
actionpointinfo,0x8DB0,LevelActionPoint_Sector_m08_m04_938_Action_Noble_Stand,-7883.32,431.25,-3860.20
actionpointinfo,0x8DB1,LevelActionPoint_Sector_m08_m04_939_Action_Noble_Stand,-7934.69,450.39,-3825.26
actionpointinfo,0x8DB2,LevelActionPoint_Sector_m08_m04_940_Action_Noble_Stand,-8120.85,451.02,-3866.95
actionpointinfo,0x8DB3,LevelActionPoint_Sector_m08_m04_941_Action_Noble_Stand,-7818.75,428.61,-3865.77
actionpointinfo,0x8DB4,LevelActionPoint_Sector_m08_m04_942_Action_Noble_Stand,-8074.90,439.65,-3924.82
actionpointinfo,0x8DB5,LevelActionPoint_Sector_m08_m04_943_Action_Noble_Stand,-8070.52,450.94,-3829.97
actionpointinfo,0x8DB6,LevelActionPoint_Sector_m08_m04_944_Action_Noble_Stand,-8065.29,451.46,-3823.32
actionpointinfo,0x8DB7,LevelActionPoint_Sector_m08_m04_945_Action_Noble_Stand,-8175.97,445.91,-3911.35
actionpointinfo,0x8DB8,LevelActionPoint_Sector_m08_m04_946_Action_Noble_Stand,-8041.17,451.48,-3807.15
actionpointinfo,0x8DB9,LevelActionPoint_Sector_m08_m04_947_Action_Noble_Stand,-8054.17,426.75,-3951.00
actionpointinfo,0x8DBA,LevelActionPoint_Sector_m08_m04_948_Action_Noble_Stand,-8179.42,446.57,-3911.49
actionpointinfo,0x8DBB,LevelActionPoint_Sector_m08_m04_949_Action_Noble_Stand,-7979.89,450.95,-3787.94
actionpointinfo,0x8DBC,LevelActionPoint_Sector_m08_m04_950_Action_Noble_Stand,-7845.69,428.80,-3871.05
actionpointinfo,0x8DBD,LevelActionPoint_Sector_m08_m04_951_Action_Noble_Stand,-7910.18,431.00,-3864.88
actionpointinfo,0x8DBE,LevelActionPoint_Sector_m08_m04_952_Action_Noble_Stand,-7980.46,450.86,-3789.18
actionpointinfo,0x8DBF,LevelActionPoint_Sector_m08_m04_953_Action_Noble_Stand,-7907.34,450.31,-3821.42
actionpointinfo,0x8DC0,LevelActionPoint_Sector_m08_m04_954_Action_Noble_Stand,-7976.03,450.94,-3785.40
actionpointinfo,0x8DC1,LevelActionPoint_Sector_m08_m04_955_Action_Noble_Stand,-7935.03,450.27,-3814.81
actionpointinfo,0x8DC2,LevelActionPoint_Sector_m08_m04_956_Action_Noble_Stand,-7935.30,450.29,-3816.17
actionpointinfo,0x8DC3,LevelActionPoint_Sector_m08_m04_957_Action_Noble_Stand,-7934.11,450.24,-3812.42
actionpointinfo,0x8DC4,LevelActionPoint_Sector_m08_m04_958_Action_Noble_Stand,-7932.46,450.28,-3828.49
actionpointinfo,0x8DC5,LevelActionPoint_Sector_m08_m04_959_Action_Noble_Stand,-7934.29,450.32,-3826.13
actionpointinfo,0x8DC6,LevelActionPoint_Sector_m08_m04_960_Action_Noble_Stand,-7815.14,429.49,-3859.17
actionpointinfo,0x8DC7,LevelActionPoint_Sector_m08_m04_961_Action_Noble_Stand,-8155.41,458.27,-3820.23
actionpointinfo,0x8DC8,LevelActionPoint_Sector_m08_m04_962_Action_Noble_Stand,-7930.81,450.28,-3829.92
actionpointinfo,0x8DC9,LevelActionPoint_Sector_m08_m04_963_Action_Noble_Stand,-7916.37,428.84,-3877.25
actionpointinfo,0x8DCA,LevelActionPoint_Sector_m08_m04_964_Action_Noble_Stand,-7907.60,450.10,-3822.75
actionpointinfo,0x8DCB,LevelActionPoint_Sector_m08_m04_965_Action_Noble_Stand,-7908.06,450.14,-3814.70
actionpointinfo,0x8DCC,LevelActionPoint_Sector_m08_m04_966_Action_Noble_Stand,-7787.46,433.02,-3832.75
actionpointinfo,0x8DCD,LevelActionPoint_Sector_m08_m04_967_Action_Noble_Stand,-7897.06,451.19,-3782.70
actionpointinfo,0x8DCE,LevelActionPoint_Sector_m08_m04_968_Action_Noble_Stand,-7877.38,441.78,-3811.70
actionpointinfo,0x8DCF,LevelActionPoint_Sector_m08_m04_969_Action_Noble_Stand,-7866.85,441.13,-3820.70
actionpointinfo,0x8DD0,LevelActionPoint_Sector_m08_m04_970_Action_Noble_Stand,-8173.17,459.16,-3820.23
actionpointinfo,0x8DD1,LevelActionPoint_Sector_m08_m04_971_Action_Noble_Stand,-7821.98,435.74,-3827.74
actionpointinfo,0x8DD2,LevelActionPoint_Sector_m08_m04_972_Action_Noble_Stand,-7811.69,432.61,-3842.77
actionpointinfo,0x8DD3,LevelActionPoint_Sector_m08_m04_973_Action_Noble_Stand,-8001.27,420.52,-3942.42
actionpointinfo,0x8DD4,LevelActionPoint_Sector_m08_m04_974_Action_Noble_Stand,-7812.57,432.54,-3843.98
actionpointinfo,0x8DD5,LevelActionPoint_Sector_m08_m04_975_Action_Noble_Stand,-7783.88,432.87,-3831.73
actionpointinfo,0x8DD6,LevelActionPoint_Sector_m08_m04_976_Action_Noble_Stand,-7807.06,433.14,-3829.55
actionpointinfo,0x8DD7,LevelActionPoint_Sector_m08_m04_977_Action_Noble_Stand,-8116.49,440.39,-3953.50
actionpointinfo,0x8DD8,LevelActionPoint_Sector_m08_m04_978_Action_Noble_Stand,-7840.39,428.71,-3873.59
actionpointinfo,0x8DD9,LevelActionPoint_Sector_m08_m04_979_Action_Noble_Stand,-7922.19,423.91,-3907.03
actionpointinfo,0x8FA6,LevelActionPoint_Sector_m08_m04_980_Action_Noble_Sit045,-7804.32,432.97,-3829.86
actionpointinfo,0x8FA7,LevelActionPoint_Sector_m08_m04_981_Action_Noble_Sit045,-7799.69,432.88,-3829.55
actionpointinfo,0x8FAD,LevelActionPoint_Sector_m08_m04_982_Action_Noble_Stand,-7841.38,428.73,-3873.09
actionpointinfo,0x8FAE,LevelActionPoint_Sector_m08_m04_983_Action_Noble_Stand,-7911.29,430.81,-3865.40
actionpointinfo,0x8DDE,LevelActionPoint_Sector_m08_m04_984_Action_Noble_Stand,-7910.58,426.26,-3894.71
actionpointinfo,0x8DDF,LevelActionPoint_Sector_m08_m04_985_Action_Noble_Stand,-7911.09,426.12,-3896.03
actionpointinfo,0x8DE0,LevelActionPoint_Sector_m08_m04_986_Action_Noble_Stand,-8109.12,426.63,-3996.84
actionpointinfo,0x8DE1,LevelActionPoint_Sector_m08_m04_987_Action_Noble_Stand,-7975.28,420.47,-3926.15
actionpointinfo,0x8FBC,LevelActionPoint_Sector_m08_m04_988_Action_Sit045,-8003.06,420.56,-3943.78
actionpointinfo,0x8DE3,LevelActionPoint_Sector_m08_m04_989_Action_Noble_Stand,-8034.08,426.69,-3957.02
actionpointinfo,0x9248,LevelActionPoint_Sector_m08_m04_990_Action_Noble_Stand,-8077.06,439.55,-3922.08
actionpointinfo,0x8DE5,LevelActionPoint_Sector_m08_m04_991_Action_Noble_Stand,-8033.92,426.82,-3958.08
actionpointinfo,0x8DE6,LevelActionPoint_Sector_m08_m04_992_Action_Noble_Stand,-8077.18,439.59,-3913.02
actionpointinfo,0x8DE7,LevelActionPoint_Sector_m08_m04_993_Action_Noble_Stand,-8093.18,426.78,-3989.91
actionpointinfo,0x8DE8,LevelActionPoint_Sector_m08_m04_994_Action_Noble_Stand,-8089.00,426.63,-3982.16
actionpointinfo,0x8DE9,LevelActionPoint_Sector_m08_m04_995_Action_Noble_Stand,-8148.63,440.43,-3951.94
actionpointinfo,0x8DEA,LevelActionPoint_Sector_m08_m04_996_Action_Noble_Stand,-8094.09,426.77,-3990.63
actionpointinfo,0x8DEB,LevelActionPoint_Sector_m08_m04_997_Action_Noble_Stand,-8116.52,426.77,-4001.19
actionpointinfo,0x8DEC,LevelActionPoint_Sector_m08_m04_998_Action_Noble_Stand,-8119.93,426.96,-4002.40
actionpointinfo,0x8DED,LevelActionPoint_Sector_m08_m04_999_Action_Noble_Stand,-8129.64,427.36,-4000.26
actionpointinfo,0x8DEE,LevelActionPoint_Sector_m08_m04_1000_Action_Noble_Stand,-8148.79,440.37,-3949.03
actionpointinfo,0x8DEF,LevelActionPoint_Sector_m08_m04_1001_Action_Noble_Stand,-8148.66,440.41,-3950.11
actionpointinfo,0x8DF0,LevelActionPoint_Sector_m08_m04_1002_Action_Noble_Stand,-8140.57,440.47,-3959.25
actionpointinfo,0x8DF1,LevelActionPoint_Sector_m08_m04_1003_Action_Noble_Stand,-8131.21,440.49,-3960.72
actionpointinfo,0x8DF2,LevelActionPoint_Sector_m08_m04_1004_Action_Noble_Stand,-8132.58,440.48,-3960.74
actionpointinfo,0x8DF3,LevelActionPoint_Sector_m08_m04_1005_Action_Noble_Stand,-8044.18,432.24,-3937.69
actionpointinfo,0x8DF4,LevelActionPoint_Sector_m08_m04_1006_Action_Noble_Stand,-8186.49,457.12,-3847.86
actionpointinfo,0x8DF5,LevelActionPoint_Sector_m08_m04_1007_Action_Noble_Stand,-8054.39,426.72,-3953.66
actionpointinfo,0x8DF6,LevelActionPoint_Sector_m08_m04_1008_Action_Noble_Stand,-8054.21,426.77,-3952.34
actionpointinfo,0x8DF7,LevelActionPoint_Sector_m08_m04_1009_Action_Noble_Stand,-8072.20,439.39,-3930.20
actionpointinfo,0x8DF8,LevelActionPoint_Sector_m08_m04_1010_Action_Noble_Stand,-8075.95,439.47,-3923.42
actionpointinfo,0x8DF9,LevelActionPoint_Sector_m08_m04_1011_Action_Noble_Stand,-8081.31,439.50,-3913.07
actionpointinfo,0x8DFA,LevelActionPoint_Sector_m08_m04_1012_Action_Noble_Stand,-8082.63,439.57,-3912.59
actionpointinfo,0x8DFB,LevelActionPoint_Sector_m08_m04_1013_Action_Noble_Stand,-8177.25,446.19,-3911.50
actionpointinfo,0x8DFC,LevelActionPoint_Sector_m08_m04_1014_Action_Noble_Stand,-8146.64,441.49,-3918.57
actionpointinfo,0x8DFD,LevelActionPoint_Sector_m08_m04_1015_Action_Noble_Stand,-8145.61,441.47,-3919.09
actionpointinfo,0x8DFE,LevelActionPoint_Sector_m08_m04_1016_Action_Noble_Stand,-8183.09,457.60,-3835.00
actionpointinfo,0x8DFF,LevelActionPoint_Sector_m08_m04_1017_Action_Noble_Stand,-8181.68,457.87,-3831.35
actionpointinfo,0x8E00,LevelActionPoint_Sector_m08_m04_1018_Action_Noble_Stand,-8160.20,459.16,-3818.73
actionpointinfo,0x8E01,LevelActionPoint_Sector_m08_m04_1019_Action_Noble_Stand,-8158.94,458.96,-3819.04
actionpointinfo,0x8E02,LevelActionPoint_Sector_m08_m04_1020_Action_Noble_Stand,-8060.42,451.60,-3813.18
actionpointinfo,0x8E03,LevelActionPoint_Sector_m08_m04_1021_Action_Noble_Stand,-8041.58,451.54,-3805.38
actionpointinfo,0x8E04,LevelActionPoint_Sector_m08_m04_1022_Action_Noble_Stand,-8047.94,451.56,-3805.27
actionpointinfo,0x8E05,LevelActionPoint_Sector_m08_m04_1023_Action_Noble_Stand,-8051.75,451.52,-3799.13
actionpointinfo,0x8E06,LevelActionPoint_Sector_m08_m04_1024_Action_Noble_Stand,-8060.33,451.67,-3803.32
actionpointinfo,0x8E07,LevelActionPoint_Sector_m08_m04_1025_Action_Noble_Stand,-8124.25,451.34,-3857.79
actionpointinfo,0x8E08,LevelActionPoint_Sector_m08_m04_1026_Action_Noble_Stand,-8124.08,451.43,-3856.90
actionpointinfo,0x8E09,LevelActionPoint_Sector_m08_m04_1027_Action_Noble_Stand,-8123.86,451.57,-3855.90
actionpointinfo,0x8E0A,LevelActionPoint_Sector_m08_m04_1028_Action_Noble_Stand,-8120.94,451.37,-3851.28
actionpointinfo,0x8E0B,LevelActionPoint_Sector_m08_m04_1029_Action_Noble_Stand,-8120.11,451.57,-3850.47
actionpointinfo,0x8E0C,LevelActionPoint_Sector_m08_m04_1030_Action_Noble_Stand,-8118.93,451.60,-3849.86
actionpointinfo,0x8E0D,LevelActionPoint_Sector_m08_m04_1031_Action_Noble_Stand,-8113.84,451.50,-3848.82
actionpointinfo,0x8E0E,LevelActionPoint_Sector_m08_m04_1032_Action_Noble_Stand,-8114.77,451.52,-3848.68
actionpointinfo,0x8E0F,LevelActionPoint_Sector_m08_m04_1033_Action_Noble_Stand,-8115.81,451.66,-3848.06
actionpointinfo,0x8E10,LevelActionPoint_Sector_m08_m04_1034_Action_Noble_Stand,-8116.80,451.51,-3848.93
actionpointinfo,0x8E11,LevelActionPoint_Sector_m08_m04_1035_Action_Noble_Stand,-8105.40,451.19,-3860.70
actionpointinfo,0x8E12,LevelActionPoint_Sector_m08_m04_1036_Action_Noble_Stand,-8105.70,451.23,-3861.72
actionpointinfo,0x8E13,LevelActionPoint_Sector_m08_m04_1037_Action_Noble_Stand,-8105.79,451.28,-3862.87
actionpointinfo,0x8E14,LevelActionPoint_Sector_m08_m04_1038_Action_Noble_Stand,-8106.66,451.40,-3863.73
actionpointinfo,0x8E15,LevelActionPoint_Sector_m08_m04_1039_Action_Noble_Stand,-8107.24,451.08,-3865.36
actionpointinfo,0x8E16,LevelActionPoint_Sector_m08_m04_1040_Action_Noble_Stand,-8104.63,451.20,-3859.83
actionpointinfo,0x8E17,LevelActionPoint_Sector_m08_m04_1041_Action_Noble_Stand,-8108.22,451.33,-3865.48
actionpointinfo,0x8E18,LevelActionPoint_Sector_m08_m04_1042_Action_Noble_Stand,-8109.90,451.01,-3867.01
actionpointinfo,0x8E19,LevelActionPoint_Sector_m08_m04_1043_Action_Noble_Stand,-7929.65,450.32,-3830.95
actionpointinfo,0x8E1A,LevelActionPoint_Sector_m08_m04_1044_Action_Noble_Stand,-7912.78,450.38,-3814.65
actionpointinfo,0x8E1B,LevelActionPoint_Sector_m08_m04_1045_Action_Noble_Stand,-7981.30,450.93,-3791.75
actionpointinfo,0x8E1C,LevelActionPoint_Sector_m08_m04_1046_Action_Noble_Stand,-7918.03,450.38,-3809.79
actionpointinfo,0x8E1D,LevelActionPoint_Sector_m08_m04_1047_Action_Noble_Stand,-8074.39,440.20,-3881.03
actionpointinfo,0x8E1E,LevelActionPoint_Sector_m08_m04_1048_Action_Noble_Stand,-8061.71,440.00,-3895.68
actionpointinfo,0x8E1F,LevelActionPoint_Sector_m08_m04_1049_Action_Noble_Stand,-7917.09,449.92,-3833.75
actionpointinfo,0x8E20,LevelActionPoint_Sector_m08_m04_1050_Action_Noble_Stand,-8066.28,451.05,-3825.68
actionpointinfo,0x8E21,LevelActionPoint_Sector_m08_m04_1051_Action_Noble_Stand,-8062.96,439.62,-3906.65
actionpointinfo,0x8E22,LevelActionPoint_Sector_m08_m04_1052_Action_Noble_Stand,-7912.04,450.00,-3831.30
actionpointinfo,0x8E23,LevelActionPoint_Sector_m08_m04_1053_Action_Noble_Stand,-8062.71,451.42,-3817.48
actionpointinfo,0x8E24,LevelActionPoint_Sector_m08_m04_1054_Action_Noble_Stand,-8140.05,440.46,-3962.00
actionpointinfo,0x8E25,LevelActionPoint_Sector_m08_m04_1055_Action_Noble_Stand,-8060.93,440.13,-3899.47
actionpointinfo,0x8E26,LevelActionPoint_Sector_m08_m04_1056_Action_Noble_Stand,-8090.97,439.75,-3897.24
actionpointinfo,0x8E27,LevelActionPoint_Sector_m08_m04_1057_Action_Noble_Stand,-7923.69,450.17,-3834.13
actionpointinfo,0x8E28,LevelActionPoint_Sector_m08_m04_1058_Action_Noble_Stand,-8134.80,440.44,-3962.82
actionpointinfo,0x8E29,LevelActionPoint_Sector_m08_m04_1059_Action_Noble_Stand,-7916.07,449.89,-3833.42
actionpointinfo,0x8E2A,LevelActionPoint_Sector_m08_m04_1060_Action_Noble_Stand,-7925.68,450.48,-3805.17
actionpointinfo,0x8E2B,LevelActionPoint_Sector_m08_m04_1061_Action_Noble_Stand,-7981.90,450.94,-3790.17
actionpointinfo,0x8E2C,LevelActionPoint_Sector_m08_m04_1062_Action_Noble_Stand,-8081.78,439.97,-3890.77
actionpointinfo,0x8E2D,LevelActionPoint_Sector_m08_m04_1063_Action_Noble_Stand,-7922.77,450.15,-3834.29
actionpointinfo,0x8E2E,LevelActionPoint_Sector_m08_m04_1064_Action_Noble_Stand,-8061.05,440.11,-3901.27
actionpointinfo,0x8E2F,LevelActionPoint_Sector_m08_m04_1065_Action_Noble_Stand,-7924.86,450.20,-3833.82
actionpointinfo,0x8E30,LevelActionPoint_Sector_m08_m04_1066_Action_Noble_Stand,-8153.23,442.10,-3914.28
actionpointinfo,0x8E31,LevelActionPoint_Sector_m08_m04_1067_Action_Noble_Stand,-7916.83,450.41,-3827.87
actionpointinfo,0x8E32,LevelActionPoint_Sector_m08_m04_1068_Action_Noble_Stand,-7911.28,450.40,-3818.81
actionpointinfo,0x8E33,LevelActionPoint_Sector_m08_m04_1069_Action_Noble_Stand,-8072.71,451.05,-3832.55
actionpointinfo,0x8E34,LevelActionPoint_Sector_m08_m04_1070_Action_Noble_Stand,-7913.10,449.63,-3832.43
actionpointinfo,0x8E35,LevelActionPoint_Sector_m08_m04_1071_Action_Noble_Stand,-8068.89,439.80,-3905.47
actionpointinfo,0x8E36,LevelActionPoint_Sector_m08_m04_1072_Action_Noble_Stand,-7908.56,449.66,-3827.08
actionpointinfo,0x8E37,LevelActionPoint_Sector_m08_m04_1073_Action_Noble_Stand,-7928.35,450.39,-3826.80
actionpointinfo,0x8E38,LevelActionPoint_Sector_m08_m04_1074_Action_Noble_Stand,-7925.46,450.41,-3828.68
actionpointinfo,0x8E39,LevelActionPoint_Sector_m08_m04_1075_Action_Noble_Stand,-8090.17,426.81,-3986.10
actionpointinfo,0x8E3A,LevelActionPoint_Sector_m08_m04_1076_Action_Noble_Stand,-8067.37,451.06,-3825.89
actionpointinfo,0x8E3B,LevelActionPoint_Sector_m08_m04_1077_Action_Noble_Stand,-7918.10,450.41,-3828.29
actionpointinfo,0x8E3C,LevelActionPoint_Sector_m08_m04_1078_Action_Noble_Stand,-7911.38,450.39,-3817.46
actionpointinfo,0x8E3D,LevelActionPoint_Sector_m08_m04_1079_Action_Noble_Stand,-8061.65,439.80,-3894.76
actionpointinfo,0x8E3E,LevelActionPoint_Sector_m08_m04_1080_Action_Noble_Stand,-7916.98,450.39,-3810.31
actionpointinfo,0x8E3F,LevelActionPoint_Sector_m08_m04_1081_Action_Noble_Stand,-8080.95,439.95,-3890.18
actionpointinfo,0x8E40,LevelActionPoint_Sector_m08_m04_1082_Action_Noble_Stand,-7926.65,450.68,-3805.75
actionpointinfo,0x8E41,LevelActionPoint_Sector_m08_m04_1083_Action_Noble_Stand,-8156.95,442.57,-3911.97
actionpointinfo,0x8E42,LevelActionPoint_Sector_m08_m04_1084_Action_Noble_Stand,-8059.48,451.55,-3812.65
actionpointinfo,0x8E43,LevelActionPoint_Sector_m08_m04_1085_Action_Noble_Stand,-8067.35,451.17,-3827.38
actionpointinfo,0x8E44,LevelActionPoint_Sector_m08_m04_1086_Action_Noble_Stand,-8069.26,451.26,-3829.18
actionpointinfo,0x8E45,LevelActionPoint_Sector_m08_m04_1087_Action_Noble_Stand,-8073.18,440.44,-3882.31
actionpointinfo,0x8E46,LevelActionPoint_Sector_m08_m04_1088_Action_Noble_Stand,-8072.24,451.47,-3831.55
actionpointinfo,0x8E47,LevelActionPoint_Sector_m08_m04_1089_Action_Noble_Stand,-8073.88,451.11,-3832.48
actionpointinfo,0x8E48,LevelActionPoint_Sector_m08_m04_1090_Action_Noble_Stand,-8075.12,440.27,-3880.32
actionpointinfo,0x8E49,LevelActionPoint_Sector_m08_m04_1091_Action_Noble_Stand,-8075.02,439.79,-3909.01
actionpointinfo,0x8E4A,LevelActionPoint_Sector_m08_m04_1092_Action_Noble_Stand,-8091.30,439.69,-3898.43
actionpointinfo,0x8E4B,LevelActionPoint_Sector_m08_m04_1093_Action_Noble_Stand,-8076.01,440.47,-3879.25
actionpointinfo,0x8E4C,LevelActionPoint_Sector_m08_m04_1094_Action_Noble_Stand,-8066.76,439.83,-3886.68
actionpointinfo,0x8E4D,LevelActionPoint_Sector_m08_m04_1095_Action_Noble_Stand,-8065.87,439.87,-3887.47
actionpointinfo,0x8E4E,LevelActionPoint_Sector_m08_m04_1096_Action_Noble_Stand,-8062.34,439.77,-3893.20
actionpointinfo,0x8E4F,LevelActionPoint_Sector_m08_m04_1097_Action_Noble_Stand,-8062.99,439.78,-3891.84
actionpointinfo,0x8E50,LevelActionPoint_Sector_m08_m04_1098_Action_Noble_Stand,-8061.07,440.12,-3898.58
actionpointinfo,0x8E51,LevelActionPoint_Sector_m08_m04_1099_Action_Noble_Stand,-8124.94,427.15,-4001.80
actionpointinfo,0x8E52,LevelActionPoint_Sector_m08_m04_1100_Action_Noble_Stand,-8061.30,440.02,-3902.38
actionpointinfo,0x8E53,LevelActionPoint_Sector_m08_m04_1101_Action_Noble_Stand,-8061.56,439.83,-3903.47
actionpointinfo,0x8E54,LevelActionPoint_Sector_m08_m04_1102_Action_Noble_Stand,-8063.75,439.63,-3907.44
actionpointinfo,0x8E55,LevelActionPoint_Sector_m08_m04_1103_Action_Noble_Stand,-8071.32,439.79,-3908.22
actionpointinfo,0x8E56,LevelActionPoint_Sector_m08_m04_1104_Action_Noble_Stand,-8070.56,439.78,-3907.62
actionpointinfo,0x8E57,LevelActionPoint_Sector_m08_m04_1105_Action_Noble_Stand,-8083.22,439.85,-3906.54
actionpointinfo,0x8E58,LevelActionPoint_Sector_m08_m04_1106_Action_Noble_Stand,-8124.11,427.15,-4001.96
actionpointinfo,0x8E59,LevelActionPoint_Sector_m08_m04_1107_Action_Noble_Stand,-8090.54,439.59,-3903.24
actionpointinfo,0x8E5A,LevelActionPoint_Sector_m08_m04_1108_Action_Noble_Stand,-8090.72,439.63,-3902.30
actionpointinfo,0x8E5B,LevelActionPoint_Sector_m08_m04_1109_Action_Noble_Stand,-8077.17,439.96,-3888.75
actionpointinfo,0x8E5C,LevelActionPoint_Sector_m08_m04_1110_Action_Noble_Stand,-8091.23,439.64,-3900.63
actionpointinfo,0x8E5D,LevelActionPoint_Sector_m08_m04_1111_Action_Noble_Stand,-8080.07,439.95,-3889.57
actionpointinfo,0x8E5E,LevelActionPoint_Sector_m08_m04_1112_Action_Noble_Stand,-8119.72,440.48,-3956.35
actionpointinfo,0x8E5F,LevelActionPoint_Sector_m08_m04_1113_Action_Noble_Stand,-8076.30,439.96,-3888.84
actionpointinfo,0x8E60,LevelActionPoint_Sector_m08_m04_1114_Action_Noble_Stand,-8077.97,439.97,-3888.91
actionpointinfo,0x8E61,LevelActionPoint_Sector_m08_m04_1115_Action_Noble_Stand,-8034.53,426.58,-3951.93
actionpointinfo,0x8E62,LevelActionPoint_Sector_m08_m04_1116_Action_Noble_Stand,-8034.18,426.67,-3952.85
actionpointinfo,0x8E63,LevelActionPoint_Sector_m08_m04_1117_Action_Noble_Stand,-8033.96,426.69,-3954.06
actionpointinfo,0x8E64,LevelActionPoint_Sector_m08_m04_1118_Action_Noble_Stand,-8035.94,426.56,-3951.77
actionpointinfo,0x8E65,LevelActionPoint_Sector_m08_m04_1119_Action_Noble_Stand,-8039.09,426.95,-3940.17
actionpointinfo,0x8E66,LevelActionPoint_Sector_m08_m04_1120_Action_Noble_Stand,-8039.14,426.84,-3941.39
actionpointinfo,0x8E67,LevelActionPoint_Sector_m08_m04_1121_Action_Noble_Stand,-8039.33,426.83,-3942.57
actionpointinfo,0x9249,LevelActionPoint_Sector_m08_m04_1122_Action_Child_Sit045_Indoor,-7549.98,513.27,-3132.83
